CNES,Nome da UBS,Calendário vacinal afixado em local visível,Há controle de acesso por meio de chave ou senha à área das vacinas,A sala de vacina é utilizada exclusivamente para este fim,Marque quais dos itens abaixo estão FALTANDO na sala de vacina inspecionada,Materiais perfurocortantes são descartados adequadamente,As seringas e agulhas estão em recipientes fechados e limpos,Sala de vacina climatizada,Sala de vacina dispõe de paredes e pisos laváveis e de fácil higienização,O equipamento de refrigeração está susceptível à luz solar direta,Como é registrada a data de abertura do frasco em vacinas multidose,Foi verificada a falta de quais vacinas listadas abaixo,Existem caixas térmicas/isopores sendo utilizadas para outras finalidades,A temperatura interna das caixas térmicas/isopor com vacinas está sendo monitorada continuamente,Tipos de equipamentos utilizados para estocagem das vacinas,Equipamento de armazenamento exclusivo para as vacinas,Tomada elétrica é exclusiva do equipamento,Equipamento mal conservado ou com problemas de funcionamento,Mnutenção dentro da data de validade,Painel de exibição de temperatura funcional,Temperatura interna do equipamento está sendo monitorada por termômetro,Temperatura no painel do equipamento entre 2°C e 8°C,Mecanismo de proteção contra queda de energia,Anotações diárias da temperatura em formulário próprio,Houve alteração anormal da temperatura do equipamento que armazena as vacinas,Como é feito o registro da vacinação,Controle pela ESF do acompanhamento das crianças de 0-1 ano de idade com vacinação em atraso,Agentes da ESF realizaram busca ativa de crianças de 0-1 ano com vacinação em atraso em abril/2023,Quantitativo de crianças de 0-1 ano de idade cadastradas na UBS,Quantitativo de crianças de 0-1 ano de idade com calendário vacinal em atraso em abril/2023,Documentos da última supervisão realizada pela Gestão de saúde municipal nas salas de vacinação,Documentos da última manutenção nos equipamentos de refrigeração,Documentos da designação formal do responsável técnico,Cobertura Vacinal
1254,3503941.0,UNIDADE DE SAUDE DA FAMILIA JOSE LUCIANO DE LIMA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,1,1,1,1.0,1,1,0.787325
1255,2347563.0,UNID DE SAU DA FAMILIA DA VILA B JESUS,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,0.5,1,1,1,1,1.0,1,1,0.787325
1256,935336.0,ESF VANILDA TORRES DA COSTA PATRIOTA,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,1,1,1,1,1.0,0,1,0.787325
1257,3004708.0,PSF VIII FAZENDA NOVA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.8931999999999999
1258,2436124.0,PSF IV BARRA DO FARIAS,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8931999999999999
1259,2432463.0,PSF SÃO JOÃO DOS LEITES,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,0,1,1.0877249999999998
1260,2355051.0,PSF SÍTIO DOS NUNES (JOSÉ NUNES DE LIMA),0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,0,1,1.0877249999999998
1261,2432536.0,PSF FÁTIMA,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1.0,0,0,1,1,0.0,0,1,1.0877249999999998
1262,2630605.0,USF II Quatro Cantos,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0,1,1.0,0,0,1,1,1.0,1,1,1.36035
1263,6244300.0,PSF X MANDAÇAIA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0.5,1,1.0,0,0,1,0,0.0,0,0,0.8931999999999999
1264,2356198.0,Nossa Senhora da Conceição (Josefa Maria da Silva),0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0.5,0,1.0,1,0,1,1,1.0,0,0,0.637325
1265,2436108.0,PSF VI TAMBOR,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1.0,0,1.0,0,0,1,0,0.0,0,0,0.8931999999999999
1266,2348020.0,USF QUADROS,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0.5,0,1.0,0,0,1,1,1.0,0,0,0.4341
1267,2436140.0,PSF V CAVALO RUÇO,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8931999999999999
1268,2356260.0,Cohab,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0.5,0,1.0,1,0,1,0,1.0,0,0,0.637325
1269,3046559.0,PSF IX SAO DOMINGOS,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8931999999999999
1270,219673.0,USF SANTO ANTÔNIO,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,1,0.0,0,0,0.4341
1271,2436094.0,PSF II SAO DOMINGOS,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0.5,0,1.0,0,0,1,0,0.0,1,0,0.8931999999999999
1272,7390785.0,USF LOTEAMENTO COLÔNIA,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0.5,0,1.0,0,0,1,1,0.0,0,0,0.4341
1273,2436132.0,PSF III SAO DOMINGOS,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8931999999999999
1274,2436116.0,PSF I SÃO DOMINGOS,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8931999999999999
1275,7759436.0,USF JOÃO BATISTA FIGUEREDO - LOTE 92 II,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,1,1.0,0,0,0.4341
1276,2432528.0,PSF SACO DO ROMÃO,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,1,0.0,0,1,1.0877249999999998
1277,2356392.0,Antônio Tomaz Batista,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,0,1,0,0.0,0,1,0.80125
1278,2355760.0,PSF ANGÊLICAS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,0,0,0.8856
1279,2355779.0,PSF IMBU,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.8856
1280,9470883.0,PSF MURUPÉ AGROVILA,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.8856
1281,2355736.0,PSF MURUPÉ,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.8856
1282,2355744.0,PSF BORRACHA,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,0,0,0.8856
1283,9470913.0,PSF NOVA VICÊNCIA III,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.8856
1284,2356201.0,Liberdade (Carolina),0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0.5,0,1.0,1,0,1,1,1.0,0,0,0.637325
1285,2356228.0,Padre Cícero,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0.5,0,1.0,1,0,1,1,1.0,0,0,0.637325
1286,3931994.0,Florescente,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0.5,1,0.5,1,0,1,1,1.0,0,0,0.637325
1287,6248314.0,Cruzeiro,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.5,0,1.0,1,1,1,0,1.0,0,0,0.637325
1288,3996425.0,Pirangi,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.5,0,0.5,1,0,1,0,1.0,0,0,0.637325
1289,2356244.0,Agrovila Liberal,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.5,0,0.5,1,0,1,0,1.0,0,0,0.637325
1290,4074270.0,Santa Clara,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1.0,1,0.5,0,0,1,0,0.5,0,1,0.8047
1291,2348144.0,Vila Itaperibu,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1.0,1,0.5,0,0,1,1,0.5,0,1,0.8047
1292,2633469.0,UBS Nossa Senhora de Lourdes,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,1.034425
1293,2499770.0,Dr José Dhália,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,0,1,0,0.5,0,1,0.8047
1294,2633418.0,UBSF Cohab,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1.0,0,1.0,0,0,1,0,0.0,0,1,1.034425
1295,853240.0,Piabas (Inaldo Ferreira),0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,0,1,0,0.5,0,1,0.8047
1296,2348128.0,Mário Lacerda de Melo,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,0.5,0,0,1,1,0.5,0,1,0.8047
1297,2348101.0,Tibiri,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,0,1,1,0.5,0,1,0.8047
1298,5276454.0,UBSF Cruzeiro,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,0,0.0,1,0,1.034425
1299,7620349.0,Josicleide Maria da Silva Souza,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,1,0.5,0,0,1,0,0.5,0,1,0.8047
1300,2633450.0,UBSF Redenção,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,0,0.0,1,0,1.034425
1301,7775040.0,UBS Redenção II,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,0.0,0,0,1.034425
1302,5895200.0,PSF FAMÍLIA MÃE RAINHA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,0,0.8856
1303,2636689.0,PSF LOT JRMC FIGUEIRÊDO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,0,0,0.8856
1304,2355809.0,PSF COMUNIDADE CRISTÃ,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.8856
1305,9444637.0,PSF CHÃ DOS MANDADOS,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.8856
1306,2636123.0,LAGOA DO OITEIRO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,1,1.0,0,0,0.849725
1307,2636085.0,FAMÍLIA CANAFISTULA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1.0,0,1.0,1,1,1,1,1.0,0,0,0.849725
1308,2636115.0,VILA SÃO LUIZ,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,0,0,0.849725
1309,6698026.0,SANTA IRACEMA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,0,0,0.849725
1310,2336107.0,NOSSA SENHORA DE FÁTIMA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,0,0,0.849725
1311,2633477.0,USF Pindoba,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,1.034425
1312,7763255.0,USF Carvalho,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,0,0.0,0,0,1.034425
1313,5810191.0,UBSF Nemésio Luiz dos Santos,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,1,0,1.034425
1314,2703785.0,USF Maravilha,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1.0,1,1.0,0,0,1,0,0.0,0,0,1.034425
1315,9403434.0,UBSF Caldeirão,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,0.0,1,0,1.034425
1316,198498.0,USF Mata Verde,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,1.0,0,0,1,0,0.0,0,0,1.034425
1317,2703793.0,USF Quitimbu,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,1.034425
1318,3164233.0,USF PIRITUBA,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1.0,1,0.5,0,0,1,1,1.0,0,0,0.69285
1319,2638096.0,USF CAIÇARA,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,0.5,0,0,1,1,1.0,0,0,0.69285
1320,2638304.0,USF CAJUEIRO,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,0.5,0,0,1,0,1.0,0,0,0.69285
1321,2638169.0,USF MAUÉS,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,1,1.0,0,0,0.69285
1322,2638193.0,USF NATUBA,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1.0,1,0.5,0,0,1,1,1.0,0,0,0.69285
1323,5679079.0,USF SOCORRO,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1.0,0,0,1,1,0.0,0,0,0.4341
1324,7758758.0,USF DOIS CARNEIROS BAIXO III,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1.0,1,0.5,0,0,1,1,0.0,0,0,0.4341
1325,2349663.0,UBS NOSSA SENHORA DO PERPÉTUO SOCORRO,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,0.5,0,0,1,1,0.0,0,0,0.4341
1326,3289478.0,USF ALTO DOIS CARNEIROS I,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0.5,0,1.0,0,0,1,1,0.0,0,0,0.4341
1327,2638150.0,USF LAGOA REDONDA,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1.0,1,1.0,0,0,1,1,1.0,0,0,0.69285
1328,9402926.0,USF MATRIZ,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,0,0,0.69285
1329,7040504.0,USF DOIS CARNEIROS BAIXO II,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,1,0,0.4341
1330,5872758.0,PSF RICARDO VALMIR DA SILVA LIMA,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.5,1,1.0,0,0,1,0,0.0,0,0,0.8270000000000001
1331,2346729.0,USF NOSSA SRA DOS PRAZERES,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0.0,1,0.0,0,0,1,1,0.0,0,0,0.4341
1332,5816211.0,USF PACHECO,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,1,0.0,0,0,0.4341
1333,5708222.0,USF DRA ANA MARIA CAMINHA MACIEL SILVA,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0,1,1.0,0,1,1,0,0.0,0,0,0.8270000000000001
1334,2635410.0,USF DE CAMPO SANTO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,0,1.105025
1335,7280661.0,USF JOSÉ CARLOS RIBEIRO,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,1,0.0,1,0,0.4341
1336,2319330.0,UBS ITUGUAÇU,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,0.0,0,0,0.774625
1337,2432951.0,USF JOSÉ COELHO PEREIRA,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,0.4341
1338,7373775.0,ESF MONTE ALEGRE,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,0.5,0,0,1,1,1.0,0,0,0.8419500000000001
1339,6624588.0,USF CURADO II II,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,1,1.0,1,0,0.4341
1340,452327.0,USF CURADO IV,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,0.5,0,0,1,1,1.0,1,0,0.4341
1341,3779785.0,USF CURADO III E II,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,0,0,1,1,1.0,1,0,0.4341
1342,9296867.0,USF CURADO I II,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,1,1.0,0,0,0.4341
1343,3983706.0,ESFSB DE BONFIM,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,1,1,1.05
1344,2635666.0,ESF RIACHO DO MEIO I,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,1.05
1345,2351943.0,ESFSB SÃO BORJA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,1,1,1.05
1346,6635512.0,ESF DE RIACHO DO MEIO II,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,1.05
1347,3983714.0,ESF CENTRAL,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,1.05
1348,2635682.0,ESF BAIRRO IPIRANGA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,1,1,1.05
1349,2351897.0,ESF ARLINDO LEITE LOPES PLANALTO,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,1.05
1350,947784.0,ESF PLANALTO III,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,1,1,1.05
1351,947806.0,ESF SAO JOAO II,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,1.05
1352,991457.0,ESF DE RIACHO DO MEIO III,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,1.05
1353,6856020.0,ESF IPIRANGA II,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,1.05
1354,2635658.0,ESF BAIRRO NOVO HORIZONTE,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,1.05
1355,2638231.0,USF MARANHÃO,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,0,1,1,1.0,0,0,0.69285
1356,2434512.0,UNIDADE DE SAÚDE DA FAMÍLIA USF I DR ARTUR LEAL DINIZ,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.5,1,1.0,1,1,1,1,0.0,0,0,0.9357
1357,988553.0,UBS Olaria -  Maria Adeilda dos santos,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,1,0.0,0,0,0.774625
1358,2635615.0,UNIDADE DE SAÚDE DA FAMÍLIA USF II JOSÉ LOPES DE CARVALHO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,1,0.5,1,1,1,1,0.0,0,0,0.9357
1359,6654576.0,UBS LOTEAMENTO NOVO ALTINHO,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.774625
1360,2638258.0,USF REDENÇÃO,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,1,1.0,0,0,0.69285
1361,3565491.0,USF ANTONIO JOSE DE MELO,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,0,0.0,1,0,1.016575
1362,2319292.0,UBS LINDAURA ALVES,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,1,0.0,0,0,0.774625
1363,2635623.0,UNIDADE DE SAÚDE DA FAMÍLIA USF III JERICÓ,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0.5,1,0.5,1,1,1,1,0.0,0,0,0.9357
1364,3756645.0,UBS COHAB,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,1,1.0,0,0,0.774625
1365,3815773.0,UNIDADE DE SAÚDE DA FAMÍLIA USF IV JEOVÁ HENRIQUE DA SILVA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,1,1,1,1,0.0,0,0,0.9357
1366,5874262.0,ESTRATEGIA DE SAUDE DA FAMILIA SAO FRANCISCO,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0.5,0,1.0,0,0,1,1,1.0,0,1,0.8419500000000001
1367,7192495.0,UNIDADE DE SAÚDE DA FAMÍLIA USF V JÚLIO RAMOS DE SOUSA,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,0.5,1,1,1,1,0.0,0,0,0.9357
1368,7320647.0,ESF MANDACARU DO CENTRO II,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,1,1.0,0,1,0.8419500000000001
1369,2319306.0,UBS Guaraciaba,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,1,1,1,0.0,0,0,0.774625
1370,7958080.0,UNIDADE DE SAÚDE DA FAMÍLIA USF VI Mª GORETTI M GASTÃO,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0.5,1,1.0,1,1,1,1,0.0,0,0,0.9357
1371,3496678.0,USF DR PAULO RICARDO DA SILVA SANTOS,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,1.0,1,0,1,0,0.0,0,0,0.9357
1372,2319322.0,UBS VILA SAO JOSE,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,0.0,0,0,0.774625
1373,2319349.0,UBS TAQUARA,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,1,0.0,0,0,0.774625
1374,2635690.0,PSF PE PEDRO PEREIRA PONTE,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,1,1.0,0,1,0.8419500000000001
1375,3756653.0,UBS CENTRO,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,1,1,1,0.0,0,0,0.774625
1376,9402942.0,USF LOTEAMENTO CONCEIÇÃO II,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,0,1,1,1.0,0,0,0.69285
1377,2429535.0,PSF BORGES,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,1,1.0,0,1,0.8419500000000001
1378,6895751.0,USF BELA VISTA II,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,0.5,0,0,1,0,1.0,0,0,0.69285
1379,5625637.0,PSF N S DAS GRACAS,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0.5,0,1.0,0,0,1,0,0.0,0,0,0.8270000000000001
1380,2638118.0,USF MÁRIO BEZERRA,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,0,1,1,1.0,0,0,0.69285
1381,2429519.0,PSF SOBREIRA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.0,1,1.0,0,0,1,1,1.0,0,1,0.8419500000000001
1382,9402950.0,USF LOTEAMENTO DE BAU,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,0,1.0,0,0,0.69285
1383,2356422.0,Antônio Elias Brasil,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0.5,1,0.5,0,0,1,0,0.0,0,1,0.80125
